payment_id,ride_id,payment_method,amount,payment_status
840,840,UPI,295.03,Paid
841,841,Debit Card,197.24,Paid
842,842,Cash,0,Refunded
843,843,Cash,191.68,Paid
844,844,Wallet,303.39,Paid
845,845,Debit Card,173.16,Paid
846,846,UPI,90.04,Paid
847,847,Credit Card,236.45,Paid
848,848,Credit Card,172.28,Paid
849,849,Debit Card,258.28,Paid
850,850,Credit Card,0,Cancelled
851,851,Cash,301.36,Paid
852,852,UPI,0,Refunded
853,853,Debit Card,133.19,Paid
854,854,Wallet,110.01,Paid
855,855,Debit Card,167.76,Paid
856,856,Debit Card,128.54,Paid
857,857,Debit Card,94.31,Paid
858,858,Cash,244.12,Paid
859,859,UPI,223.55,Paid
860,860,Wallet,141.8,Paid
861,861,Debit Card,218,Paid
862,862,Debit Card,167.73,Paid
863,863,UPI,232.22,Paid
864,864,UPI,0,Cancelled
865,865,UPI,168.3,Paid
866,866,UPI,101.97,Paid
867,867,Cash,392.06,Paid
868,868,Credit Card,145.29,Paid
869,869,Cash,142.87,Paid
870,870,Credit Card,0,Refunded
871,871,Cash,159.49,Paid
872,872,Wallet,0,Refunded
873,873,Debit Card,113.64,Paid
874,874,Credit Card,311.31,Paid
875,875,UPI,90.02,Paid
876,876,Cash,149.44,Paid
877,877,Debit Card,108.25,Paid
878,878,UPI,74.25,Paid
879,879,Debit Card,93.35,Paid
880,880,Credit Card,0,Failed
881,881,UPI,175.74,Paid
882,882,Wallet,0,Cancelled
883,883,UPI,194.41,Paid
884,884,Cash,167.82,Paid
885,885,Credit Card,0,Cancelled
886,886,Cash,0,Refunded
887,887,Credit Card,0,Cancelled
888,888,UPI,316.48,Paid
889,889,Credit Card,212.29,Paid
890,890,Cash,133.34,Paid
891,891,UPI,98.73,Paid
892,892,UPI,106.81,Paid
893,893,UPI,0,Cancelled
894,894,Cash,0,Cancelled
895,895,Debit Card,162.14,Paid
896,896,Wallet,180.87,Paid
897,897,Cash,0,Cancelled
898,898,UPI,125.61,Paid
899,899,Debit Card,158.53,Paid
900,900,Debit Card,267.22,Paid
901,901,UPI,181.01,Paid
902,902,Debit Card,0,Cancelled
903,903,UPI,182.16,Paid
904,904,Credit Card,104.52,Paid
905,905,UPI,139.84,Paid
906,906,Credit Card,0,Failed
907,907,UPI,0,Failed
908,908,Debit Card,114.71,Paid
909,909,Cash,337.5,Paid
910,910,UPI,142.09,Paid
911,911,UPI,346.19,Paid
912,912,UPI,154.25,Paid
913,913,UPI,110.48,Paid
914,914,Wallet,224.86,Paid
915,915,Debit Card,105.72,Paid
916,916,Credit Card,617.86,Paid
917,917,Credit Card,0,Refunded
918,918,Cash,110.05,Paid
919,919,Credit Card,125.7,Paid
920,920,Debit Card,0,Refunded
921,921,Wallet,254.77,Paid
922,922,Cash,72.15,Paid
923,923,UPI,90.39,Paid
924,924,Credit Card,357.99,Paid
925,925,Credit Card,131.71,Paid
926,926,Credit Card,204.1,Paid
927,927,UPI,0,Cancelled
928,928,Cash,114.82,Paid
929,929,Cash,157.95,Paid
930,930,Cash,211.07,Paid
931,931,Wallet,119.53,Paid
932,932,Debit Card,141.36,Paid
933,933,UPI,88.36,Paid
934,934,Credit Card,344.33,Paid
935,935,Cash,224.59,Paid
936,936,Cash,268.13,Paid
937,937,Debit Card,198.69,Paid
938,938,Credit Card,0,Cancelled
939,939,Cash,152.95,Paid
940,940,Debit Card,248.33,Paid
941,941,Cash,0,Refunded
942,942,Cash,95.11,Paid
943,943,UPI,376.1,Paid
944,944,UPI,371.83,Paid
945,945,Debit Card,309.03,Paid
946,946,Wallet,260.48,Paid
947,947,Cash,0,Refunded
948,948,Cash,367.71,Paid
949,949,Cash,0,Refunded
950,950,Credit Card,154.2,Paid
951,951,Wallet,122.46,Paid
952,952,Credit Card,161.32,Paid
953,953,Cash,0,Cancelled
954,954,UPI,0,Cancelled
955,955,Credit Card,85.13,Paid
956,956,UPI,300.68,Paid
957,957,UPI,127.24,Paid
958,958,Cash,172.88,Paid
959,959,Wallet,214.93,Paid
960,960,Credit Card,0,Cancelled
961,961,Credit Card,227.82,Paid
962,962,Wallet,93.8,Paid
963,963,Cash,77.73,Paid
964,964,UPI,139.5,Paid
965,965,UPI,81.53,Paid
966,966,Wallet,375.9,Paid
967,967,Credit Card,0,Failed
968,968,Credit Card,212.91,Paid
969,969,Credit Card,202.87,Paid
970,970,Debit Card,239.74,Paid
971,971,Cash,127.28,Paid
972,972,Wallet,116.16,Paid
973,973,UPI,140.44,Paid
974,974,Credit Card,104.01,Paid
975,975,Cash,0,Cancelled
976,976,Credit Card,133.1,Paid
977,977,UPI,215.66,Paid
978,978,Wallet,0,Refunded
979,979,Debit Card,275.91,Paid
980,980,Credit Card,0,Cancelled
981,981,Debit Card,183.72,Paid
982,982,UPI,210.55,Paid
983,983,Credit Card,0,Refunded
984,984,Debit Card,0,Refunded
985,985,Debit Card,105.76,Paid
986,986,UPI,318.48,Paid
987,987,Wallet,223,Paid
988,988,Debit Card,0,Refunded
989,989,Debit Card,148.68,Paid
990,990,Credit Card,0,Refunded
991,991,UPI,275.8,Paid
992,992,Credit Card,143.64,Paid
993,993,Credit Card,127.02,Paid
994,994,UPI,212.21,Paid
995,995,Wallet,0,Cancelled
996,996,Credit Card,254.71,Paid
997,997,UPI,0,Failed
998,998,UPI,209.63,Paid
999,999,Credit Card,198.71,Paid
1000,1000,UPI,0,Refunded
1001,1001,UPI,97.79,Paid
1002,1002,UPI,173.35,Paid
1003,1003,UPI,95.51,Paid
1004,1004,UPI,0,Refunded
1005,1005,Cash,0,Cancelled
1006,1006,Debit Card,417.38,Paid
1007,1007,Cash,0,Cancelled
1008,1008,UPI,207.29,Paid
1009,1009,Debit Card,401.59,Paid
1010,1010,Cash,0,Failed
1011,1011,Wallet,187.3,Paid
1012,1012,UPI,0,Cancelled
1013,1013,UPI,175.35,Paid
1014,1014,UPI,198.18,Paid
1015,1015,UPI,180.14,Paid
1016,1016,UPI,105.18,Paid
1017,1017,UPI,127.35,Paid
1018,1018,Debit Card,124.32,Paid
1019,1019,Debit Card,301.24,Paid
1020,1020,Credit Card,211.48,Paid
1021,1021,Debit Card,144.09,Paid
1022,1022,Debit Card,0,Cancelled
1023,1023,Debit Card,185.38,Paid
1024,1024,Wallet,494.73,Paid
1025,1025,Credit Card,0,Refunded
1026,1026,Debit Card,244.93,Paid
1027,1027,Cash,0,Cancelled
1028,1028,Cash,223.24,Paid
1029,1029,Credit Card,241.29,Paid
1030,1030,Cash,0,Refunded
1031,1031,Credit Card,242.78,Paid
1032,1032,Debit Card,223.86,Paid
1033,1033,UPI,210.6,Paid
1034,1034,Wallet,123.19,Paid
1035,1035,UPI,138.54,Paid
1036,1036,UPI,0,Refunded
1037,1037,UPI,134.83,Paid
1038,1038,Credit Card,189.98,Paid
1039,1039,Debit Card,0,Refunded
1040,1040,Wallet,321.33,Paid
1041,1041,Credit Card,150.15,Paid
1042,1042,Credit Card,0,Refunded
1043,1043,Credit Card,0,Failed
1044,1044,Cash,141.16,Paid
1045,1045,UPI,257.59,Paid
1046,1046,UPI,374.68,Paid
1047,1047,UPI,260.7,Paid
1048,1048,Cash,128.01,Paid
1049,1049,UPI,0,Cancelled
1050,1050,Credit Card,0,Cancelled
1051,1051,UPI,0,Cancelled
1052,1052,UPI,220.19,Paid
1053,1053,Credit Card,0,Refunded
1054,1054,Cash,150.2,Paid
1055,1055,UPI,185.28,Paid
1056,1056,UPI,87.85,Paid
1057,1057,Credit Card,368.14,Paid
1058,1058,Debit Card,0,Cancelled
1059,1059,Credit Card,256.24,Paid
1060,1060,UPI,204.74,Paid
1061,1061,UPI,0,Refunded
1062,1062,UPI,156.59,Paid
1063,1063,Wallet,0,Refunded
1064,1064,Credit Card,131.13,Paid
1065,1065,UPI,141.19,Paid
1066,1066,UPI,0,Refunded
1067,1067,Debit Card,196.9,Paid
1068,1068,Debit Card,137.94,Paid
1069,1069,Cash,245.74,Paid
1070,1070,UPI,158.26,Paid
1071,1071,Debit Card,124.93,Paid
1072,1072,UPI,88.78,Paid
1073,1073,Debit Card,107.13,Paid
1074,1074,UPI,82.73,Paid
1075,1075,UPI,169.29,Paid
1076,1076,Debit Card,102.1,Paid
1077,1077,Credit Card,222.25,Paid
1078,1078,UPI,0,Cancelled
1079,1079,UPI,0,Refunded
1080,1080,UPI,315.02,Paid
1081,1081,Cash,0,Refunded
1082,1082,Credit Card,130.89,Paid
1083,1083,UPI,204.04,Paid
1084,1084,UPI,266.6,Paid
1085,1085,Credit Card,213.58,Paid
1086,1086,UPI,145.91,Paid
1087,1087,UPI,88.69,Paid
1088,1088,Debit Card,0,Cancelled
1089,1089,UPI,0,Refunded
1090,1090,Debit Card,266.19,Paid
1091,1091,Credit Card,210.75,Paid
1092,1092,UPI,75.54,Paid
1093,1093,Cash,266.93,Paid
1094,1094,Credit Card,218.25,Paid
1095,1095,Debit Card,80.79,Paid
1096,1096,Debit Card,152.39,Paid
1097,1097,Cash,0,Cancelled
1098,1098,UPI,205.26,Paid
1099,1099,UPI,228.75,Paid
1100,1100,Credit Card,205.4,Paid
1101,1101,Cash,152.87,Paid
1102,1102,UPI,0,Cancelled
1103,1103,UPI,465.38,Paid
1104,1104,UPI,0,Cancelled
1105,1105,Debit Card,0,Refunded
1106,1106,Debit Card,127.7,Paid
1107,1107,Cash,96.77,Paid
1108,1108,Credit Card,0,Cancelled
1109,1109,Cash,0,Cancelled
1110,1110,UPI,141.33,Paid
1111,1111,Credit Card,0,Cancelled
1112,1112,Credit Card,0,Cancelled
1113,1113,Cash,144.81,Paid
1114,1114,Cash,108.58,Paid
1115,1115,Wallet,0,Refunded
1116,1116,UPI,251.05,Paid
1117,1117,UPI,141.83,Paid
1118,1118,UPI,284.63,Paid
1119,1119,Debit Card,176.16,Paid
1120,1120,Cash,95.37,Paid
1121,1121,Cash,0,Refunded
1122,1122,Wallet,252.68,Paid
1123,1123,Credit Card,131.8,Paid
1124,1124,UPI,235.11,Paid
1125,1125,Credit Card,156.74,Paid
1126,1126,UPI,431.95,Paid
1127,1127,UPI,291.69,Paid
1128,1128,Debit Card,264.7,Paid
1129,1129,UPI,131.43,Paid
1130,1130,Credit Card,414.23,Paid
1131,1131,UPI,217.5,Paid
1132,1132,Cash,0,Refunded
1133,1133,UPI,250.53,Paid
1134,1134,Wallet,111.33,Paid
1135,1135,Wallet,147.44,Paid
1136,1136,UPI,150.57,Paid
1137,1137,UPI,282.17,Paid
1138,1138,UPI,94.21,Paid
1139,1139,UPI,153.96,Paid
1140,1140,Cash,142.69,Paid
1141,1141,Debit Card,0,Cancelled
1142,1142,UPI,201.03,Paid
1143,1143,Wallet,115.83,Paid
1144,1144,Debit Card,210.81,Paid
1145,1145,Wallet,0,Cancelled
1146,1146,Debit Card,0,Cancelled
1147,1147,UPI,101.46,Paid
1148,1148,UPI,343.77,Paid
1149,1149,UPI,186.16,Paid
1150,1150,Credit Card,436.37,Paid
1151,1151,Credit Card,102.67,Paid
1152,1152,Credit Card,248.72,Paid
1153,1153,Wallet,245.09,Paid
1154,1154,Cash,0,Cancelled
1155,1155,UPI,0,Cancelled
1156,1156,UPI,480.95,Paid
1157,1157,UPI,146.62,Paid
1158,1158,Wallet,0,Failed
1159,1159,Cash,183.85,Paid
1160,1160,Wallet,190.19,Paid
1161,1161,UPI,270.68,Paid
1162,1162,Credit Card,290.88,Paid
1163,1163,UPI,111.78,Paid
1164,1164,UPI,156.82,Paid
1165,1165,UPI,214.2,Paid
1166,1166,Cash,334.25,Paid
1167,1167,UPI,122.23,Paid
1168,1168,UPI,69.87,Paid
1169,1169,Credit Card,0,Refunded
1170,1170,Wallet,122.85,Paid
1171,1171,Debit Card,323.28,Paid
1172,1172,Credit Card,92.68,Paid
1173,1173,UPI,222.82,Paid
1174,1174,Credit Card,251.05,Paid
1175,1175,UPI,81.44,Paid
1176,1176,Credit Card,229.8,Paid
1177,1177,UPI,83.92,Paid
1178,1178,UPI,195.63,Paid
1179,1179,Cash,161.68,Paid
1180,1180,Credit Card,82,Paid
1181,1181,UPI,146.79,Paid
1182,1182,UPI,213.47,Paid
1183,1183,Credit Card,424.84,Paid
1184,1184,Debit Card,471.59,Paid
1185,1185,Credit Card,268.63,Paid
1186,1186,Credit Card,91.41,Paid
1187,1187,UPI,278.23,Paid
1188,1188,UPI,506.95,Paid
1189,1189,UPI,421.49,Paid
1190,1190,Credit Card,234.18,Paid
1191,1191,UPI,0,Cancelled
1192,1192,Credit Card,0,Failed
1193,1193,UPI,180.42,Paid
1194,1194,Wallet,145.09,Paid
1195,1195,Credit Card,193.52,Paid
1196,1196,UPI,187.93,Paid
1197,1197,UPI,81.99,Paid
1198,1198,Wallet,149.99,Paid
1199,1199,Wallet,0,Refunded
1200,1200,UPI,170.33,Paid
1201,1201,Cash,137.29,Paid
1202,1202,Credit Card,101.55,Paid
1203,1203,UPI,97.32,Paid
1204,1204,Cash,0,Failed
1205,1205,Credit Card,0,Refunded
1206,1206,UPI,0,Cancelled
1207,1207,Cash,254.08,Paid
1208,1208,Debit Card,227.86,Paid
1209,1209,UPI,143.45,Paid
1210,1210,UPI,299.73,Paid
1211,1211,UPI,114.96,Paid
1212,1212,Credit Card,360.33,Paid
1213,1213,UPI,156.68,Paid
1214,1214,Cash,395.54,Paid
1215,1215,Debit Card,155.71,Paid
1216,1216,UPI,110.56,Paid
1217,1217,Debit Card,182.22,Paid
1218,1218,Wallet,182.91,Paid
1219,1219,Credit Card,77.89,Paid
1220,1220,UPI,427.63,Paid
1221,1221,Cash,242.86,Paid
1222,1222,Debit Card,0,Cancelled
1223,1223,Credit Card,175.03,Paid
1224,1224,UPI,148.5,Paid
1225,1225,UPI,165.42,Paid
1226,1226,UPI,0,Cancelled
1227,1227,Cash,129.1,Paid
1228,1228,Wallet,291.78,Paid
1229,1229,Wallet,129.15,Paid
1230,1230,UPI,97.99,Paid
1231,1231,UPI,166.4,Paid
1232,1232,UPI,86.86,Paid
1233,1233,UPI,0,Refunded
1234,1234,UPI,0,Failed
1235,1235,Wallet,122.9,Paid
1236,1236,Wallet,138.37,Paid
1237,1237,UPI,105.53,Paid
1238,1238,Credit Card,0,Cancelled
1239,1239,Debit Card,127.22,Paid
1240,1240,UPI,0,Cancelled
1241,1241,UPI,252.66,Paid
1242,1242,UPI,126.74,Paid
1243,1243,Debit Card,0,Cancelled
1244,1244,UPI,243.45,Paid
1245,1245,Credit Card,132.6,Paid
1246,1246,UPI,111.73,Paid
1247,1247,Cash,166.36,Paid
1248,1248,UPI,366.5,Paid
1249,1249,UPI,190.86,Paid
1250,1250,Credit Card,365.44,Paid
1251,1251,UPI,0,Cancelled
1252,1252,UPI,0,Cancelled
1253,1253,Cash,330.51,Paid
1254,1254,Credit Card,199.29,Paid
1255,1255,Cash,162.85,Paid
1256,1256,Credit Card,60.73,Paid
1257,1257,Credit Card,158.89,Paid
1258,1258,UPI,0,Refunded
1259,1259,Debit Card,0,Failed
1260,1260,UPI,108.39,Paid
1261,1261,UPI,219.06,Paid
1262,1262,Credit Card,257.63,Paid
1263,1263,UPI,158,Paid
1264,1264,UPI,116.33,Paid
1265,1265,Debit Card,118.21,Paid
1266,1266,UPI,135.15,Paid
1267,1267,Debit Card,189.78,Paid
1268,1268,UPI,0,Cancelled
1269,1269,Credit Card,145.88,Paid
1270,1270,UPI,114.3,Paid
1271,1271,Credit Card,0,Cancelled
1272,1272,Wallet,0,Refunded
1273,1273,UPI,359.06,Paid
1274,1274,Credit Card,304.39,Paid
1275,1275,Wallet,0,Refunded
1276,1276,UPI,332.98,Paid
1277,1277,UPI,304.74,Paid
1278,1278,UPI,262.69,Paid
1279,1279,Credit Card,0,Refunded
1280,1280,UPI,229.32,Paid
1281,1281,Credit Card,0,Cancelled
1282,1282,UPI,144.07,Paid
1283,1283,Wallet,287.31,Paid
1284,1284,UPI,126.61,Paid
1285,1285,Credit Card,230.06,Paid
1286,1286,Debit Card,147.67,Paid
1287,1287,Credit Card,330.99,Paid
1288,1288,UPI,343.77,Paid
1289,1289,UPI,101.1,Paid
1290,1290,UPI,0,Cancelled
1291,1291,UPI,97.41,Paid
1292,1292,UPI,0,Cancelled
1293,1293,Credit Card,220.06,Paid
1294,1294,Wallet,0,Refunded
1295,1295,Credit Card,0,Failed
1296,1296,Wallet,201.51,Paid
1297,1297,UPI,0,Failed
1298,1298,Debit Card,154.12,Paid
1299,1299,Credit Card,0,Cancelled
1300,1300,Credit Card,0,Refunded
1301,1301,UPI,98.26,Paid
1302,1302,UPI,107.84,Paid
1303,1303,UPI,236.15,Paid
1304,1304,Credit Card,369.9,Paid
1305,1305,Credit Card,122.1,Paid
1306,1306,Credit Card,0,Refunded
1307,1307,UPI,282.75,Paid
1308,1308,Debit Card,0,Refunded
1309,1309,Debit Card,220.16,Paid
1310,1310,Debit Card,0,Failed
1311,1311,UPI,0,Refunded
1312,1312,UPI,0,Cancelled
1313,1313,Cash,558.77,Paid
1314,1314,Credit Card,284.94,Paid
1315,1315,Credit Card,276.55,Paid
1316,1316,Cash,172.22,Paid
1317,1317,Wallet,323.48,Paid
1318,1318,Wallet,0,Failed
1319,1319,UPI,180.21,Paid
1320,1320,UPI,147.8,Paid
1321,1321,Credit Card,153.91,Paid
1322,1322,Debit Card,0,Failed
1323,1323,Debit Card,0,Cancelled
1324,1324,Debit Card,0,Refunded
1325,1325,UPI,255.97,Paid
1326,1326,UPI,235.19,Paid
1327,1327,UPI,0,Cancelled
1328,1328,Debit Card,129.85,Paid
1329,1329,UPI,401.52,Paid
1330,1330,Credit Card,232.94,Paid
1331,1331,UPI,138.96,Paid
1332,1332,Credit Card,180.93,Paid
1333,1333,UPI,318.83,Paid
1334,1334,Debit Card,72.81,Paid
1335,1335,UPI,241.43,Paid
1336,1336,Debit Card,137.5,Paid
1337,1337,UPI,203.2,Paid
1338,1338,UPI,179.9,Paid
1339,1339,Credit Card,185.51,Paid
1340,1340,Credit Card,193,Paid
1341,1341,Credit Card,195.41,Paid
1342,1342,Cash,128.03,Paid
1343,1343,UPI,229.41,Paid
1344,1344,Debit Card,290.07,Paid
1345,1345,Cash,0,Cancelled
1346,1346,UPI,113.71,Paid
1347,1347,Credit Card,101.34,Paid
1348,1348,UPI,222.72,Paid
1349,1349,Debit Card,0,Refunded
1350,1350,UPI,285.8,Paid
1351,1351,Credit Card,155.47,Paid
1352,1352,Credit Card,142.11,Paid
1353,1353,Credit Card,268.05,Paid
1354,1354,Wallet,98.46,Paid
1355,1355,Credit Card,236.14,Paid
1356,1356,Debit Card,74.07,Paid
1357,1357,Wallet,388.8,Paid
1358,1358,Debit Card,0,Refunded
1359,1359,Cash,106.6,Paid
1360,1360,UPI,178.98,Paid
1361,1361,UPI,0,Refunded
1362,1362,Debit Card,0,Refunded
1363,1363,Cash,0,Cancelled
1364,1364,UPI,0,Failed
1365,1365,Cash,0,Cancelled
1366,1366,UPI,165.22,Paid
1367,1367,Credit Card,0,Failed
1368,1368,Cash,0,Refunded
1369,1369,UPI,129.22,Paid
1370,1370,Debit Card,154.84,Paid
1371,1371,Cash,0,Cancelled
1372,1372,Credit Card,458.67,Paid
1373,1373,UPI,0,Refunded
1374,1374,Debit Card,263.98,Paid
1375,1375,UPI,85,Paid
1376,1376,UPI,490.85,Paid
1377,1377,UPI,272.45,Paid
1378,1378,Debit Card,141.64,Paid
1379,1379,UPI,141.17,Paid
1380,1380,Credit Card,159.29,Paid
1381,1381,Cash,136.51,Paid
1382,1382,Credit Card,157.26,Paid
1383,1383,UPI,162.38,Paid
1384,1384,UPI,0,Failed
1385,1385,Wallet,149.35,Paid
1386,1386,UPI,194.12,Paid
1387,1387,UPI,263.51,Paid
1388,1388,Debit Card,294.32,Paid
1389,1389,UPI,136.52,Paid
1390,1390,Cash,213.81,Paid
1391,1391,Credit Card,0,Refunded
1392,1392,Credit Card,0,Refunded
1393,1393,Wallet,0,Cancelled
1394,1394,UPI,176.09,Paid
1395,1395,Wallet,177.24,Paid
1396,1396,UPI,256.33,Paid
1397,1397,UPI,123.87,Paid
1398,1398,UPI,0,Refunded
1399,1399,UPI,260.33,Paid
1400,1400,UPI,125.61,Paid
1401,1401,UPI,174.41,Paid
1402,1402,Cash,0,Failed
1403,1403,UPI,0,Refunded
1404,1404,UPI,262.88,Paid
1405,1405,UPI,0,Cancelled
1406,1406,Credit Card,211.75,Paid
1407,1407,UPI,0,Cancelled
1408,1408,UPI,0,Failed
1409,1409,UPI,0,Cancelled
1410,1410,UPI,125.86,Paid
1411,1411,Wallet,192.62,Paid
1412,1412,Wallet,148.05,Paid
1413,1413,Debit Card,153.52,Paid
1414,1414,UPI,0,Cancelled
1415,1415,Cash,239.05,Paid
1416,1416,UPI,108.1,Paid
1417,1417,Credit Card,134.21,Paid
1418,1418,Cash,145.17,Paid
1419,1419,UPI,211.47,Paid
1420,1420,UPI,264.98,Paid
1421,1421,Credit Card,129.33,Paid
1422,1422,Cash,241.64,Paid
1423,1423,Debit Card,0,Cancelled
1424,1424,UPI,278.95,Paid
1425,1425,UPI,0,Cancelled
1426,1426,UPI,189.85,Paid
1427,1427,UPI,279.52,Paid
1428,1428,Wallet,90.74,Paid
1429,1429,UPI,100.24,Paid
1430,1430,Wallet,251.22,Paid
1431,1431,Credit Card,95.91,Paid
1432,1432,Debit Card,163.05,Paid
1433,1433,Cash,132.24,Paid
1434,1434,Wallet,176.18,Paid
1435,1435,Wallet,328.98,Paid
1436,1436,Credit Card,144.13,Paid
1437,1437,Debit Card,0,Refunded
1438,1438,UPI,269.29,Paid
1439,1439,Credit Card,137.28,Paid
1440,1440,Credit Card,0,Failed
1441,1441,UPI,133.8,Paid
1442,1442,Cash,0,Cancelled
1443,1443,UPI,125.54,Paid
1444,1444,Credit Card,0,Cancelled
1445,1445,UPI,230.15,Paid
1446,1446,Credit Card,0,Refunded
1447,1447,Credit Card,164.73,Paid
1448,1448,Credit Card,171.79,Paid
1449,1449,UPI,493.02,Paid
1450,1450,UPI,147.28,Paid
1451,1451,UPI,151.77,Paid
1452,1452,UPI,407.21,Paid
1453,1453,Credit Card,0,Cancelled
1454,1454,Debit Card,149.39,Paid
1455,1455,Debit Card,0,Cancelled
1456,1456,Cash,200.74,Paid
1457,1457,UPI,0,Cancelled
1458,1458,Credit Card,0,Cancelled
1459,1459,Credit Card,101.7,Paid
1460,1460,Credit Card,0,Failed
1461,1461,Credit Card,0,Refunded
1462,1462,Cash,194.25,Paid
1463,1463,UPI,163.57,Paid
1464,1464,UPI,181.58,Paid
1465,1465,Credit Card,0,Failed
1466,1466,Credit Card,172,Paid
1467,1467,UPI,312,Paid
1468,1468,Credit Card,151.52,Paid
1469,1469,Debit Card,337.91,Paid
1470,1470,UPI,0,Cancelled
1471,1471,Cash,0,Refunded
1472,1472,Debit Card,186.69,Paid
1473,1473,Credit Card,146.63,Paid
1474,1474,UPI,225.97,Paid
1475,1475,Wallet,199.33,Paid
1476,1476,Credit Card,105.73,Paid
1477,1477,UPI,447.82,Paid
1478,1478,UPI,266.55,Paid
1479,1479,UPI,166.55,Paid
1480,1480,UPI,109.06,Paid
1481,1481,UPI,246.45,Paid
1482,1482,Debit Card,0,Refunded
1483,1483,UPI,274.92,Paid
1484,1484,UPI,111.62,Paid
1485,1485,Wallet,0,Cancelled
1486,1486,Credit Card,100.57,Paid
1487,1487,UPI,528.08,Paid
1488,1488,UPI,385.94,Paid
1489,1489,Wallet,203.64,Paid
1490,1490,Credit Card,0,Cancelled
1491,1491,Credit Card,201.94,Paid
1492,1492,UPI,109.28,Paid
1493,1493,UPI,105.11,Paid
1494,1494,Debit Card,133.06,Paid
1495,1495,Cash,0,Refunded
1496,1496,UPI,0,Failed
1497,1497,Wallet,221.73,Paid
1498,1498,UPI,76.78,Paid
1499,1499,Debit Card,157.73,Paid
1500,1500,Credit Card,217.36,Paid
1501,1501,UPI,176.49,Paid
1502,1502,Cash,162.61,Paid
1503,1503,Credit Card,199.12,Paid
1504,1504,Credit Card,0,Cancelled
1505,1505,Credit Card,193.04,Paid
1506,1506,Debit Card,287.27,Paid
1507,1507,UPI,104.94,Paid
1508,1508,Debit Card,0,Cancelled
1509,1509,UPI,0,Cancelled
1510,1510,Credit Card,316.11,Paid
1511,1511,UPI,140.92,Paid
1512,1512,UPI,0,Refunded
1513,1513,Cash,292.73,Paid
1514,1514,UPI,124.55,Paid
1515,1515,Debit Card,0,Refunded
1516,1516,UPI,0,Refunded
1517,1517,Cash,198.3,Paid
1518,1518,Credit Card,345.44,Paid
1519,1519,UPI,134.93,Paid
1520,1520,Debit Card,163.66,Paid
1521,1521,Credit Card,0,Cancelled
1522,1522,Credit Card,195.43,Paid
1523,1523,Debit Card,0,Cancelled
1524,1524,Wallet,281.23,Paid
1525,1525,UPI,182.62,Paid
1526,1526,Credit Card,219.89,Paid
1527,1527,UPI,167.21,Paid
1528,1528,UPI,157.81,Paid
1529,1529,UPI,181.31,Paid
1530,1530,UPI,191.18,Paid
1531,1531,UPI,160,Paid
1532,1532,Credit Card,109.33,Paid
1533,1533,UPI,184.48,Paid
1534,1534,UPI,178.19,Paid
1535,1535,Credit Card,245.48,Paid
1536,1536,UPI,168.05,Paid
1537,1537,UPI,305.38,Paid
1538,1538,Credit Card,251.49,Paid
1539,1539,UPI,153.83,Paid
1540,1540,UPI,196.85,Paid
1541,1541,UPI,0,Refunded
1542,1542,Cash,293.36,Paid
1543,1543,Debit Card,166.58,Paid
1544,1544,UPI,125.26,Paid
1545,1545,UPI,0,Cancelled
1546,1546,Credit Card,155.67,Paid
1547,1547,UPI,105.44,Paid
1548,1548,Cash,247.59,Paid
1549,1549,Credit Card,159.96,Paid
1550,1550,Wallet,0,Failed
1551,1551,Wallet,0,Refunded
1552,1552,Credit Card,201.91,Paid
1553,1553,Credit Card,0,Failed
1554,1554,UPI,289.88,Paid
1555,1555,Cash,104.31,Paid
1556,1556,Wallet,275.52,Paid
1557,1557,UPI,432.07,Paid
1558,1558,Debit Card,178.85,Paid
1559,1559,UPI,297.2,Paid
1560,1560,UPI,501.87,Paid
1561,1561,UPI,0,Refunded
1562,1562,Debit Card,0,Refunded
1563,1563,UPI,216.49,Paid
1564,1564,UPI,175.47,Paid
1565,1565,Credit Card,0,Failed
1566,1566,Debit Card,0,Refunded
1567,1567,UPI,164,Paid
1568,1568,Credit Card,176.05,Paid
1569,1569,Credit Card,157.02,Paid
1570,1570,UPI,111.22,Paid
1571,1571,Wallet,0,Cancelled
1572,1572,UPI,207.27,Paid
1573,1573,Debit Card,0,Refunded
1574,1574,Debit Card,115.29,Paid
1575,1575,Credit Card,0,Failed
1576,1576,UPI,160.53,Paid
1577,1577,Cash,188.12,Paid
1578,1578,Debit Card,116.61,Paid
1579,1579,Credit Card,178.9,Paid
1580,1580,UPI,106.15,Paid
1581,1581,Credit Card,156.27,Paid
