rating_id,ride_id,rider_rating,driver_rating,feedback
4088,7983,3,5,Could be better
4089,4910,5,5,Excellent
4090,6193,4,5,Average
4091,7371,5,5,Could be better
4092,8937,5,4,Very good
4093,2530,5,5,Could be better
4094,8591,5,5,Very good
4095,8897,5,5,Very good
4096,9323,5,4,Average
4097,8390,5,5,Average
4098,4514,5,5,Good
4099,3461,4,5,Excellent
4100,8474,5,4,Very good
4101,2874,5,5,Very good
4102,1450,5,5,Very good
4103,8256,4,5,Good
4104,1068,5,4,Good
4105,7707,3,4,Average
4106,8888,4,5,Could be better
4107,1160,5,4,Excellent
4108,3146,5,4,Very good
4109,1067,5,5,Good
4110,4421,5,5,Average
4111,3028,4,3,Good
4112,8220,5,5,Average
4113,4106,4,5,Average
4114,7394,5,5,Average
4115,7354,4,5,Could be better
4116,1651,4,5,Could be better
4117,9222,5,5,Could be better
4118,7225,5,4,Good
4119,8228,5,5,Average
4120,1608,4,5,Average
4121,8723,5,5,Excellent
4122,76,5,5,Could be better
4123,6018,5,5,Excellent
4124,7076,4,5,Could be better
4125,209,5,5,Average
4126,8854,5,5,Very good
4127,2065,5,5,Good
4128,2067,5,5,Very good
4129,8012,5,4,Could be better
4130,5433,5,4,Could be better
4131,8717,4,5,Could be better
4132,4985,5,3,Excellent
4133,6068,5,5,Average
4134,3658,5,5,Could be better
4135,567,5,5,Excellent
4136,6699,5,5,Good
4137,5012,5,5,Excellent
4138,2066,5,5,Excellent
4139,3594,5,5,Very good
4140,8135,5,5,Could be better
4141,8516,5,4,Excellent
4142,8856,5,4,Excellent
4143,1263,5,5,Could be better
4144,1620,4,5,Could be better
4145,3825,5,5,Could be better
4146,3029,4,5,Could be better
4147,9657,5,5,Could be better
4148,8555,5,5,Excellent
4149,1952,5,5,Average
4150,3123,5,4,Excellent
4151,8890,5,5,Excellent
4152,6588,5,5,Average
4153,9568,5,5,Excellent
4154,2707,5,4,Average
4155,2609,4,5,Excellent
4156,8292,4,4,Average
4157,7300,4,5,Could be better
4158,243,3,5,Good
4159,5670,4,5,Average
4160,4719,4,5,Very good
4161,4435,3,5,Could be better
4162,5919,5,5,Good
4163,1802,5,5,Good
4164,8460,5,5,Very good
4165,536,5,5,Could be better
4166,4324,3,5,Very good
4167,4651,4,5,Very good
4168,9365,5,5,Good
4169,7294,5,4,Could be better
4170,6404,4,3,Very good
4171,333,4,5,Very good
4172,5820,3,5,Excellent
4173,9807,5,5,Average
4174,2888,5,5,Excellent
4175,2282,5,5,Very good
4176,7164,5,5,Could be better
4177,2045,5,5,Good
4178,39,5,5,Average
4179,7907,5,5,Excellent
4180,1427,5,4,Good
4181,3489,5,5,Average
4182,7480,3,5,Average
4183,4401,4,4,Could be better
4184,4597,5,5,Average
4185,3674,5,5,Average
4186,2988,5,4,Good
4187,7987,5,5,Average
4188,9491,5,5,Could be better
4189,5356,4,5,Average
4190,1710,3,5,Average
4191,900,5,5,Good
4192,5498,5,4,Good
4193,4853,5,5,Very good
4194,1607,5,4,Could be better
4195,2591,3,5,Very good
4196,358,5,5,Average
4197,5831,5,5,Good
4198,8302,5,5,Good
4199,8900,5,5,Very good
4200,8410,5,5,Very good
4201,9415,4,5,Could be better
4202,9956,5,5,Average
4203,5797,4,3,Very good
4204,1493,5,4,Very good
4205,3581,5,5,Excellent
4206,7317,4,5,Average
4207,6324,5,4,Good
4208,1221,5,5,Very good
4209,8055,5,5,Average
4210,5084,4,5,Very good
4211,3079,4,5,Could be better
4212,159,5,5,Good
4213,7008,4,5,Could be better
4214,9950,5,5,Average
4215,4048,4,4,Excellent
4216,7174,5,5,Excellent
4217,8662,5,4,Very good
4218,3644,4,4,Very good
4219,4938,5,4,Could be better
4220,8345,5,5,Excellent
4221,8070,5,5,Very good
4222,4913,5,5,Good
4223,4567,5,3,Average
4224,4941,5,4,Good
4225,7549,5,5,Good
4226,2528,5,5,Good
4227,5875,5,5,Very good
4228,4510,5,5,Good
4229,2093,5,5,Good
4230,7771,5,5,Excellent
4231,2833,4,5,Average
4232,6579,5,5,Good
4233,722,5,4,Could be better
4234,7453,4,5,Could be better
4235,1585,5,5,Average
4236,5799,4,5,Very good
4237,9939,4,4,Could be better
4238,1972,5,5,Could be better
4239,4946,5,5,Average
4240,4821,4,5,Average
4241,7240,4,5,Could be better
4242,4162,5,5,Very good
4243,4686,4,5,Excellent
4244,6848,5,5,Average
4245,6851,5,4,Could be better
4246,346,5,3,Very good
4247,1498,4,5,Very good
4248,4100,5,5,Excellent
4249,7121,5,5,Good
4250,9184,5,5,Good
4251,2476,4,5,Average
4252,6004,4,4,Excellent
4253,8546,5,5,Could be better
4254,848,4,5,Good
4255,7098,5,5,Good
4256,6438,5,4,Average
4257,1301,4,5,Could be better
4258,3666,5,5,Excellent
4259,8515,5,4,Could be better
4260,1618,5,4,Could be better
4261,8348,5,4,Could be better
4262,6645,4,5,Excellent
4263,7654,4,4,Good
4264,2823,4,4,Very good
4265,1489,5,4,Good
4266,1701,5,4,Good
4267,2112,5,4,Excellent
4268,6467,4,4,Good
4269,1984,5,5,Good
4270,464,5,5,Could be better
4271,186,4,4,Very good
4272,387,4,4,Excellent
4273,2024,5,5,Average
4274,496,5,5,Excellent
4275,6930,5,5,Could be better
4276,5743,4,4,Good
4277,7957,5,4,Very good
4278,7273,5,4,Average
4279,9817,5,5,Average
4280,8084,5,3,Good
4281,6909,3,3,Good
4282,8603,5,5,Could be better
4283,3525,5,5,Very good
4284,2505,5,5,Average
4285,9516,5,4,Average
4286,9007,5,5,Excellent
4287,9053,4,5,Average
4288,5374,5,5,Could be better
4289,7965,4,5,Average
4290,4920,4,5,Good
4291,8558,5,4,Average
4292,5758,4,4,Average
4293,5359,5,5,Could be better
4294,5385,5,4,Could be better
4295,1034,5,4,Average
4296,3114,5,4,Very good
4297,1019,5,4,Average
4298,4095,5,5,Average
4299,169,3,5,Excellent
4300,2804,4,5,Average
4301,7232,5,5,Excellent
4302,7177,5,5,Good
4303,1183,4,5,Very good
4304,2984,5,5,Could be better
4305,9354,4,5,Excellent
4306,4692,5,5,Could be better
4307,1642,5,5,Could be better
4308,1546,3,4,Excellent
4309,4714,5,4,Average
4310,573,5,3,Could be better
4311,8272,5,5,Average
4312,1824,3,4,Could be better
4313,1904,5,5,Excellent
4314,6169,5,5,Very good
4315,1379,5,5,Very good
4316,4253,5,5,Average
4317,7684,4,4,Could be better
4318,4781,3,4,Could be better
4319,4861,5,4,Excellent
4320,1208,5,4,Could be better
4321,7099,5,5,Average
4322,2369,5,5,Could be better
4323,8984,4,4,Good
4324,5448,5,5,Excellent
4325,9169,5,3,Very good
4326,8048,5,5,Very good
4327,6666,5,5,Good
4328,2604,5,5,Average
4329,7598,5,5,Excellent
4330,6822,5,5,Good
4331,9578,5,4,Average
4332,3372,5,4,Could be better
4333,4238,5,4,Could be better
4334,7577,4,4,Excellent
4335,6669,5,5,Very good
4336,10,5,5,Very good
4337,3863,5,5,Excellent
4338,4356,5,5,Good
4339,2521,4,5,Good
4340,6108,4,5,Excellent
4341,9199,5,5,Excellent
4342,8472,5,5,Average
4343,7691,4,5,Excellent
4344,8599,4,5,Good
4345,9191,5,5,Could be better
4346,4066,5,4,Very good
4347,6820,5,5,Excellent
4348,2899,5,5,Good
4349,1922,5,5,Average
4350,7429,4,5,Good
4351,2447,4,4,Could be better
4352,4446,4,4,Could be better
4353,6233,4,4,Average
4354,4788,4,5,Average
4355,2615,5,5,Very good
4356,5192,4,4,Good
4357,7877,5,4,Could be better
4358,7151,5,5,Very good
4359,7704,4,5,Excellent
4360,3441,5,4,Could be better
4361,1484,4,5,Could be better
4362,6041,5,5,Excellent
4363,9062,4,5,Very good
4364,6137,5,5,Average
4365,5578,4,4,Very good
4366,9256,4,5,Could be better
4367,5347,4,3,Could be better
4368,1617,4,4,Average
4369,9673,5,4,Excellent
4370,8999,5,5,Could be better
4371,2949,4,5,Good
4372,6802,5,5,Could be better
4373,8770,5,5,Average
4374,5281,5,5,Good
4375,5821,5,3,Could be better
4376,8519,4,5,Good
4377,500,5,5,Could be better
4378,2113,5,4,Very good
4379,4627,4,5,Average
4380,3517,5,5,Average
4381,5937,4,5,Excellent
4382,9683,5,5,Could be better
4383,8772,4,5,Average
4384,4135,4,5,Very good
4385,5558,5,5,Could be better
4386,1182,5,5,Good
4387,7649,5,5,Excellent
4388,2415,5,5,Very good
4389,2385,5,4,Could be better
4390,3230,5,5,Good
4391,8196,5,5,Could be better
4392,8176,5,4,Good
4393,6340,5,5,Could be better
4394,5175,5,5,Could be better
4395,3498,5,4,Could be better
4396,8229,5,5,Good
4397,427,5,5,Excellent
4398,5876,5,4,Could be better
4399,6681,5,5,Good
4400,3177,4,5,Excellent
4401,2291,5,4,Very good
4402,8873,4,5,Could be better
4403,6567,4,5,Average
4404,3481,3,5,Good
4405,8452,5,4,Very good
4406,9922,5,5,Very good
4407,6993,5,5,Average
4408,7358,5,5,Good
4409,8368,4,5,Excellent
4410,7658,5,5,Average
4411,9513,3,5,Average
4412,9999,5,5,Very good
4413,224,5,4,Average
4414,4309,4,5,Could be better
4415,5822,5,5,Good
4416,4368,5,5,Average
4417,4296,4,5,Excellent
4418,5996,5,5,Could be better
4419,6226,5,5,Good
4420,7843,5,5,Good
4421,4408,5,5,Excellent
4422,31,5,5,Excellent
4423,4770,5,5,Could be better
4424,7563,4,5,Could be better
4425,5288,5,4,Excellent
4426,4684,5,5,Could be better
4427,7918,5,5,Average
4428,2808,4,5,Excellent
4429,1765,5,5,Very good
4430,6064,5,5,Average
4431,4035,3,5,Average
4432,236,5,4,Average
4433,9264,5,5,Average
4434,7910,5,4,Good
4435,2339,5,4,Average
4436,6477,5,3,Excellent
4437,2324,5,5,Excellent
4438,3136,4,5,Average
4439,9909,5,5,Good
4440,9675,3,5,Average
4441,8647,4,5,Average
4442,7887,5,5,Good
4443,6678,4,5,Average
4444,1525,5,5,Very good
4445,1593,5,5,Excellent
4446,1728,5,4,Good
4447,7228,4,5,Good
4448,1902,4,5,Excellent
4449,8038,4,5,Could be better
4450,7663,4,3,Very good
4451,2130,5,5,Could be better
4452,2765,4,5,Could be better
4453,8073,5,5,Average
4454,5660,3,4,Excellent
4455,942,5,4,Average
4456,5632,5,4,Very good
4457,2512,4,3,Average
4458,4901,4,5,Excellent
4459,9324,5,3,Good
4460,8638,4,5,Average
4461,7149,5,5,Excellent
4462,1456,5,4,Good
4463,9016,5,4,Good
4464,3887,5,4,Good
4465,3090,5,5,Good
4466,1556,5,4,Excellent
4467,2600,5,4,Excellent
4468,250,5,5,Very good
4469,7990,4,5,Average
4470,747,3,5,Average
4471,999,5,5,Good
4472,3091,5,5,Average
4473,9904,5,4,Excellent
4474,2389,5,5,Could be better
4475,8381,5,4,Could be better
4476,5516,3,3,Very good
4477,4834,5,5,Average
4478,6435,5,5,Excellent
4479,6861,5,5,Very good
4480,2688,5,5,Good
4481,2458,4,5,Average
4482,7366,4,5,Excellent
4483,4723,5,5,Good
4484,3072,3,5,Could be better
4485,1889,3,5,Excellent
4486,441,5,5,Average
4487,8840,5,5,Good
4488,3269,5,4,Excellent
4489,939,5,5,Very good
4490,1266,5,5,Could be better
4491,7067,5,4,Average
4492,4542,5,5,Average
4493,6560,4,5,Very good
4494,9582,5,5,Excellent
4495,5091,5,5,Excellent
4496,1696,5,4,Could be better
4497,9179,4,5,Excellent
4498,854,4,5,Excellent
4499,1945,5,5,Could be better
4500,9277,5,5,Average
4501,7322,4,5,Very good
4502,2994,5,5,Average
4503,9275,5,4,Good
4504,9308,5,5,Could be better
4505,1422,5,5,Excellent
4506,9426,4,5,Excellent
4507,4147,4,5,Average
4508,9473,5,5,Very good
4509,8923,5,5,Good
4510,97,4,3,Excellent
4511,7948,5,5,Good
4512,2934,5,4,Could be better
4513,7075,4,5,Good
4514,6164,5,5,Average
4515,7884,5,4,Very good
4516,4458,4,5,Very good
4517,3058,4,5,Excellent
4518,7193,5,5,Very good
4519,6698,5,5,Excellent
4520,3253,5,5,Excellent
4521,3527,5,5,Good
4522,8528,5,5,Excellent
4523,9122,5,5,Good
4524,1501,5,5,Good
4525,9481,5,5,Good
4526,5943,5,5,Average
4527,8589,4,4,Could be better
4528,6206,5,4,Excellent
4529,4896,5,5,Excellent
4530,2864,5,5,Could be better
4531,3013,5,5,Average
4532,7170,5,4,Good
4533,6631,4,4,Average
4534,8804,5,4,Average
4535,5276,5,5,Excellent
4536,2552,4,5,Average
4537,7826,4,5,Excellent
4538,9228,5,5,Excellent
4539,5643,5,5,Good
4540,551,4,5,Average
4541,8676,5,5,Very good
4542,2471,5,5,Could be better
4543,9078,4,5,Very good
4544,5059,4,5,Excellent
4545,4667,4,5,Good
4546,1094,5,5,Good
4547,7513,5,5,Very good
4548,189,3,4,Average
4549,8269,4,5,Excellent
4550,1797,3,4,Excellent
4551,4747,4,5,Excellent
4552,7777,3,5,Average
4553,9797,5,4,Average
4554,4921,5,5,Very good
4555,1494,5,4,Excellent
4556,2919,5,5,Could be better
4557,2308,4,5,Excellent
4558,5088,5,5,Good
4559,8201,4,4,Average
4560,595,4,3,Average
4561,9144,5,5,Average
4562,1229,5,5,Very good
4563,4782,5,5,Very good
4564,1741,4,5,Average
4565,7959,4,4,Excellent
4566,2083,5,5,Average
4567,2892,5,5,Could be better
4568,828,5,4,Could be better
4569,9637,3,4,Excellent
4570,4949,5,4,Excellent
4571,6566,5,5,Could be better
4572,6923,4,5,Good
4573,8953,5,4,Could be better
4574,1400,4,5,Excellent
4575,205,5,4,Very good
4576,2966,4,5,Could be better
4577,6385,4,5,Good
4578,1428,5,5,Could be better
4579,3802,5,5,Very good
4580,8468,5,5,Very good
4581,5669,5,5,Excellent
4582,1209,5,5,Average
4583,3764,4,4,Very good
4584,6449,4,4,Very good
4585,9171,5,5,Very good
4586,4211,5,5,Very good
4587,9087,5,5,Very good
4588,7430,3,5,Average
4589,7335,5,5,Could be better
4590,8874,5,5,Could be better
4591,9388,5,5,Very good
4592,9315,5,5,Excellent
4593,2197,4,5,Average
4594,9401,4,4,Very good
4595,9944,4,5,Very good
4596,9833,4,4,Good
4597,4950,4,4,Average
4598,9115,4,5,Could be better
4599,9102,5,5,Average
4600,1280,5,5,Could be better
4601,2354,4,5,Could be better
4602,8816,4,5,Good
4603,757,5,5,Very good
4604,9530,4,5,Average
4605,6954,5,5,Could be better
4606,9110,3,4,Good
4607,9937,4,3,Excellent
4608,9331,5,4,Excellent
4609,7936,5,5,Excellent
4610,4594,5,3,Very good
4611,1819,4,5,Good
4612,344,5,5,Very good
4613,4581,5,5,Very good
4614,6264,5,4,Could be better
4615,9132,4,5,Very good
4616,7078,5,3,Average
4617,4991,5,5,Excellent
4618,8319,4,5,Good
4619,3096,4,5,Excellent
4620,7235,5,3,Very good
4621,4795,4,4,Very good
4622,321,5,4,Good
4623,2074,5,5,Very good
4624,9713,5,5,Good
4625,6775,5,4,Could be better
4626,1198,5,5,Average
4627,7686,5,5,Excellent
4628,9843,4,5,Very good
4629,863,5,5,Good
4630,4649,5,5,Average
4631,2477,4,5,Could be better
4632,7041,4,5,Good
4633,5114,5,5,Excellent
4634,3491,5,5,Good
4635,3350,5,5,Average
4636,2301,3,5,Average
4637,3907,5,4,Very good
4638,2982,5,5,Very good
4639,5984,5,5,Average
4640,4769,5,5,Average
4641,889,5,4,Excellent
4642,790,4,5,Average
4643,4150,5,4,Good
4644,2930,5,3,Excellent
4645,9573,4,5,Good
4646,7612,5,4,Average
4647,2460,4,5,Good
4648,9858,5,5,Good
4649,335,4,5,Very good
4650,3782,5,5,Very good
4651,3647,5,5,Could be better
4652,4329,4,5,Very good
4653,4551,5,5,Could be better
4654,5887,5,5,Average
4655,2952,5,3,Very good
4656,8463,5,5,Could be better
4657,631,5,4,Excellent
4658,2852,5,5,Could be better
4659,6207,5,5,Excellent
4660,3302,4,3,Excellent
4661,11,5,5,Excellent
4662,4721,5,4,Excellent
4663,8488,5,5,Good
4664,5691,5,5,Excellent
4665,3131,4,5,Good
4666,2342,5,3,Good
4667,2940,4,5,Good
4668,1320,5,4,Very good
4669,6786,5,5,Could be better
4670,1396,5,4,Could be better
4671,2579,5,5,Average
4672,5131,4,5,Good
4673,7124,5,5,Excellent
4674,8732,5,5,Average
4675,4994,5,4,Could be better
4676,8932,5,5,Could be better
4677,3953,3,5,Excellent
4678,1015,5,5,Could be better
4679,9694,5,5,Could be better
4680,2261,5,5,Very good
4681,3609,4,5,Good
4682,1430,4,5,Could be better
4683,6921,5,5,Excellent
4684,8466,5,4,Very good
4685,9563,4,4,Excellent
4686,8112,5,4,Average
4687,3374,4,4,Excellent
4688,8204,4,5,Good
4689,2960,4,3,Could be better
4690,2231,5,5,Average
4691,788,4,4,Average
4692,6017,5,4,Could be better
4693,443,5,3,Average
4694,7310,5,5,Excellent
4695,7800,5,4,Very good
4696,4849,4,5,Good
4697,8744,4,5,Good
4698,4168,5,4,Average
4699,135,5,3,Average
4700,6388,5,5,Good
4701,2001,5,5,Very good
4702,4630,4,5,Excellent
4703,4712,4,3,Very good
4704,7956,5,5,Very good
4705,6949,5,3,Excellent
4706,1979,5,5,Good
4707,8822,4,5,Average
4708,5963,5,5,Excellent
4709,5514,3,4,Good
4710,4740,5,5,Good
4711,2705,5,5,Average
4712,741,5,5,Good
4713,9097,5,4,Could be better
4714,7589,4,5,Average
4715,8321,5,5,Average
4716,3974,4,5,Excellent
4717,6348,4,5,Very good
4718,8521,5,4,Very good
4719,6498,5,4,Average
4720,6713,4,3,Could be better
4721,5789,3,5,Very good
4722,480,5,5,Good
4723,2514,5,5,Average
4724,7090,5,5,Could be better
4725,8645,5,5,Excellent
4726,4741,5,4,Excellent
4727,4716,5,3,Excellent
4728,3052,5,3,Very good
4729,5500,5,5,Good
4730,6511,5,5,Could be better
4731,9025,3,4,Very good
4732,4829,5,5,Very good
4733,8825,5,5,Average
4734,7359,5,5,Could be better
4735,6953,5,5,Very good
4736,1537,5,4,Excellent
4737,6532,4,5,Average
4738,1853,3,3,Excellent
4739,8987,5,5,Very good
4740,8823,5,4,Average
4741,6771,5,3,Excellent
4742,1140,3,3,Could be better
4743,2968,5,5,Excellent
4744,3424,4,4,Very good
4745,9027,5,5,Very good
4746,1095,5,5,Good
4747,750,5,5,Average
4748,265,4,5,Very good
4749,2127,5,5,Could be better
4750,2608,5,5,Average
4751,4221,5,5,Good
4752,6180,4,4,Average
4753,1178,5,5,Very good
4754,816,5,5,Excellent
4755,7112,4,5,Average
4756,6433,5,4,Good
4757,2561,5,5,Very good
4758,213,5,4,Very good
4759,6844,4,5,Could be better
4760,9934,5,5,Could be better
4761,6381,4,5,Very good
4762,6075,5,4,Good
4763,1142,5,5,Excellent
4764,1867,5,5,Good
4765,5986,5,4,Could be better
4766,8437,5,3,Could be better
4767,7176,5,5,Average
4768,6372,5,5,Very good
4769,3696,4,5,Very good
4770,2409,4,5,Good
4771,3443,5,4,Average
4772,4384,5,4,Excellent
4773,9176,5,5,Very good
4774,9565,5,5,Good
4775,6641,5,3,Very good
4776,6100,4,4,Very good
4777,4319,5,5,Excellent
4778,8188,5,4,Excellent
4779,7539,5,4,Good
4780,6990,5,5,Good
4781,2711,4,5,Good
4782,2596,5,4,Good
4783,9535,3,4,Could be better
4784,709,5,5,Could be better
4785,1892,4,5,Good
4786,6945,5,5,Average
4787,3377,4,5,Very good
4788,2463,5,5,Excellent
4789,7883,5,5,Average
4790,3571,5,5,Very good
4791,2441,5,5,Could be better
4792,9649,5,5,Could be better
4793,2712,5,5,Very good
4794,8716,5,5,Excellent
4795,8997,5,5,Excellent
4796,1091,4,5,Very good
4797,4491,5,5,Average
4798,6056,3,5,Average
4799,7953,4,5,Good
4800,2803,5,5,Could be better
4801,8658,5,5,Good
4802,8523,5,3,Good
4803,517,3,5,Excellent
4804,2603,5,5,Very good
4805,9589,4,5,Very good
4806,1674,5,5,Excellent
4807,7949,5,4,Good
4808,7315,5,5,Excellent
4809,5496,5,4,Excellent
4810,2378,5,4,Could be better
4811,1332,5,5,Good
4812,1730,5,5,Good
4813,6208,5,5,Average
4814,616,5,5,Good
4815,3633,5,5,Could be better
4816,7525,5,4,Average
4817,2138,5,3,Could be better
4818,9271,4,5,Good
4819,9414,5,4,Very good
4820,3271,5,4,Excellent
4821,1584,4,5,Excellent
4822,6521,5,4,Excellent
4823,7697,5,5,Very good
4824,8214,5,5,Good
4825,1133,3,5,Average
4826,3855,5,4,Could be better
4827,702,5,3,Excellent
4828,1487,5,5,Excellent
4829,9674,5,5,Good
4830,7888,5,4,Excellent
4831,4391,3,5,Good
4832,7200,5,4,Average
4833,3841,5,5,Very good
4834,5361,5,5,Could be better
4835,4232,5,3,Good
4836,8485,5,5,Good
4837,9875,5,4,Excellent
4838,3338,5,5,Could be better
4839,3637,4,5,Could be better
4840,7760,5,5,Excellent
4841,8678,5,4,Excellent
4842,7458,4,5,Excellent
4843,4628,5,5,Average
4844,8601,5,5,Could be better
4845,8094,5,5,Good
4846,8520,5,4,Could be better
4847,3406,5,5,Average
4848,8006,4,4,Good
4849,6387,5,4,Could be better
4850,1417,5,4,Very good
4851,5528,5,5,Could be better
4852,2700,5,4,Very good
4853,3166,4,4,Good
4854,2617,4,5,Good
4855,7690,5,5,Good
4856,297,5,5,Could be better
4857,1325,5,5,Could be better
4858,2502,5,4,Excellent
4859,8131,5,5,Good
4860,1830,5,5,Good
4861,2813,5,5,Average
4862,903,5,4,Good
4863,1477,4,5,Average
4864,5033,5,5,Excellent
4865,2297,4,5,Could be better
4866,6393,4,4,Very good
4867,3411,5,4,Good
4868,4511,5,4,Excellent
4869,1352,5,5,Could be better
4870,2918,5,5,Excellent
4871,8646,4,5,Excellent
4872,9886,4,5,Good
4873,405,4,5,Good
4874,3431,4,5,Average
4875,2948,4,4,Very good
4876,8793,4,5,Average
4877,3293,5,5,Good
4878,2789,5,5,Average
4879,4070,4,5,Average
4880,8331,5,5,Could be better
4881,5127,4,5,Excellent
4882,1863,5,5,Average
4883,9015,5,5,Good
4884,3262,4,5,Excellent
4885,6443,5,5,Could be better
4886,7398,5,4,Average
4887,581,5,5,Could be better
4888,6320,3,4,Good
4889,1675,5,4,Average
4890,4816,5,5,Excellent
4891,469,5,4,Could be better
4892,8050,5,4,Good
4893,7968,5,5,Very good
4894,3178,4,5,Very good
4895,37,5,4,Average
4896,2677,5,4,Very good
4897,2140,5,5,Could be better
4898,910,5,5,Average
4899,7245,3,4,Good
4900,3554,5,5,Average
4901,1796,5,4,Excellent
4902,8476,5,5,Good
4903,3191,5,5,Could be better
4904,4855,5,5,Good
4905,3007,5,4,Could be better
4906,598,5,5,Could be better
4907,5397,5,3,Could be better
4908,5268,5,5,Could be better
4909,1936,4,3,Very good
4910,4752,4,5,Good
4911,366,4,5,Good
4912,5882,5,4,Excellent
4913,5565,5,5,Average
4914,6275,5,5,Good
4915,4568,5,5,Could be better
4916,7048,5,3,Excellent
4917,3336,5,5,Good
4918,1785,4,4,Could be better
4919,9030,5,5,Excellent
4920,9332,3,5,Very good
4921,770,5,5,Average
4922,5624,4,5,Very good
4923,8128,5,5,Could be better
4924,6132,4,4,Good
4925,9926,5,4,Very good
4926,9413,5,5,Good
4927,6545,5,4,Excellent
4928,4488,5,5,Average
4929,6405,5,5,Very good
4930,3875,5,5,Very good
4931,8907,5,5,Good
4932,9804,5,5,Good
4933,3290,4,4,Could be better
4934,9018,3,5,Average
4935,7330,4,5,Very good
4936,5249,4,5,Excellent
4937,5153,5,5,Could be better
4938,9642,5,5,Excellent
4939,884,5,4,Excellent
4940,6828,4,5,Excellent
4941,4206,4,5,Very good
4942,7743,5,4,Excellent
4943,5271,5,3,Good
4944,3670,4,5,Could be better
4945,4778,5,5,Average
4946,6376,4,5,Excellent
4947,8787,4,5,Very good
4948,5215,4,5,Very good
4949,2881,4,5,Excellent
4950,7305,3,3,Average
4951,3001,5,4,Very good
4952,6293,4,5,Excellent
4953,676,4,4,Excellent
4954,677,5,4,Good
4955,9562,4,5,Very good
4956,8044,4,3,Excellent
4957,8039,4,5,Average
4958,7558,5,5,Good
4959,1014,5,5,Good
4960,7822,5,5,Average
4961,6792,5,4,Good
4962,843,5,5,Average
4963,7462,5,5,Very good
4964,2835,4,4,Good
4965,479,5,5,Could be better
4966,6581,5,3,Very good
4967,5438,5,5,Good
4968,491,3,5,Very good
4969,7049,5,5,Very good
4970,2859,5,5,Average
4971,7626,5,5,Could be better
4972,2096,5,5,Excellent
4973,8989,4,5,Excellent
4974,4689,5,4,Average
4975,1248,3,5,Average
4976,9014,5,5,Average
4977,9373,4,5,Could be better
4978,7633,5,5,Could be better
4979,466,5,5,Excellent
4980,4961,5,5,Very good
4981,6711,4,4,Very good
4982,1630,5,5,Could be better
4983,6995,5,5,Could be better
4984,4774,4,3,Very good
4985,8458,4,5,Good
4986,3319,4,5,Very good
4987,4431,5,5,Excellent
4988,2632,3,5,Average
4989,1001,5,5,Average
4990,9183,4,5,Average
4991,4602,5,5,Excellent
4992,9455,5,5,Excellent
4993,9142,5,5,Excellent
4994,7653,5,5,Very good
4995,5850,5,4,Could be better
4996,2166,4,3,Could be better
4997,474,5,5,Good
4998,6593,5,3,Good
4999,6492,4,3,Excellent
5000,5592,3,5,Average
5001,197,5,5,Could be better
5002,8812,4,5,Good
5003,4004,4,5,Could be better
5004,7891,5,5,Very good
5005,529,5,5,Could be better
5006,9226,4,5,Could be better
5007,4471,5,5,Average
5008,5396,5,4,Very good
5009,4616,5,5,Good
5010,4246,5,5,Average
5011,6375,5,5,Very good
5012,1344,5,5,Very good
5013,6574,5,4,Average
5014,1119,5,5,Average
5015,5072,5,5,Excellent
5016,113,5,5,Could be better
5017,2907,5,4,Average
5018,7412,5,5,Excellent
5019,9135,5,5,Excellent
5020,9187,5,5,Could be better
5021,7740,5,4,Good
5022,7045,5,5,Good
5023,1023,4,5,Could be better
5024,2946,5,5,Excellent
5025,5285,5,5,Good
5026,5035,5,4,Good
5027,6538,5,3,Very good
5028,8327,3,5,Very good
5029,4687,5,5,Good
5030,7495,5,4,Average
5031,552,5,5,Could be better
5032,509,3,4,Excellent
5033,7470,4,3,Good
5034,9431,5,4,Good
5035,5417,5,5,Could be better
5036,3462,5,5,Excellent
5037,9586,5,4,Excellent
5038,6774,5,5,Excellent
5039,4515,5,5,Good
5040,1906,4,5,Excellent
5041,7825,5,4,Good
5042,6769,5,4,Excellent
5043,6654,5,4,Excellent
5044,4956,5,4,Could be better
5045,8754,5,4,Good
5046,7744,5,4,Very good
5047,9505,5,5,Very good
5048,6088,5,5,Very good
5049,7766,5,5,Excellent
5050,3045,5,5,Good
5051,9880,5,5,Excellent
5052,3152,5,5,Very good
5053,6780,5,3,Very good
5054,9172,5,5,Good
5055,8871,5,4,Could be better
5056,603,4,4,Very good
5057,214,5,4,Could be better
5058,8668,4,5,Could be better
5059,8971,4,5,Could be better
5060,9567,3,4,Very good
5061,9916,4,5,Excellent
5062,2602,5,5,Could be better
5063,3999,5,3,Average
5064,1173,5,5,Very good
5065,7828,5,3,Excellent
5066,6238,4,5,Good
5067,2963,5,4,Could be better
5068,5791,4,5,Excellent
5069,5941,5,5,Very good
5070,4800,5,3,Average
5071,9316,5,5,Good
5072,2279,5,5,Average
5073,2015,4,5,Excellent
5074,3931,5,5,Very good
5075,7562,5,4,Very good
5076,2646,4,3,Average
5077,993,4,5,Excellent
5078,1970,5,3,Very good
5079,9706,5,5,Very good
5080,5833,3,5,Excellent
5081,5445,5,5,Excellent
5082,9318,5,5,Very good
5083,8616,5,5,Could be better
5084,4272,4,5,Good
5085,1069,5,5,Average
5086,1829,5,4,Very good
5087,1803,5,5,Could be better
5088,2774,4,5,Could be better
5089,2124,5,5,Excellent
5090,9598,4,5,Good
5091,518,5,5,Very good
